Practitioner_ID,prac_name,prac_license_number,prac_NPI_Number,prac_license_expiry_date,prac_date_of_birth,prac_gender,prac_bank_account_number,prac_contact_number,prac_email_address,prac_practice_address_line1,prac_practice_address_line2,prac_practice_city,prac_practice_state,prac_practice_pincode,prac_primary_specialty,prac_secondary_specialty,prac_taxonomy_code,prac_medical_school,prac_graduation_year,prac_primary_hospital_id,prac_is_solo_practice,prac_onboarding_date,prac_practitioner_status,prac_sanction_history_details,CLAIM_CNT_LT_1M,CLAIM_AMT_LT_1M,CASHLESS_CLAIM_CNT_LT_1M,REIMB_CLAIM_CNT_LT_1M,REJECT_CLAIM_CNT_LT_1M,REJECT_CLAIM_AMT_LT_1M,APPROVE_CLAIM_CNT_LT_1M,APPROVE_CLAIM_AMT_LT_1M,UNIQUE_PATIENTS_CNT_LT_1M,UNIQUE_HOSPITALS_CNT_LT_1M,UNIQUE_AGENTS_CNT_LT_1M,AVG_CONSULTING_FEE_LT_1M,AVG_MEDICINE_FEE_LT_1M,REJECT_REIMB_CLAIM_CNT_LT_1M,REJECT_CSHL_CLAIM_CNT_LT_1M,APPROVE_CASHLESS_CLAIM_CNT_LT_1M,APPROVE_REIMB_CLAIM_CNT_LT_1M,CLAIM_CNT_LT_3M,CLAIM_AMT_LT_3M,CASHLESS_CLAIM_CNT_LT_3M,REIMB_CLAIM_CNT_LT_3M,REJECT_CLAIM_CNT_LT_3M,REJECT_CLAIM_AMT_LT_3M,APPROVE_CLAIM_CNT_LT_3M,APPROVE_CLAIM_AMT_LT_3M,UNIQUE_PATIENTS_CNT_LT_3M,UNIQUE_HOSPITALS_CNT_LT_3M,UNIQUE_AGENTS_CNT_LT_3M,AVG_CONSULTING_FEE_LT_3M,AVG_MEDICINE_FEE_LT_3M,REJECT_REIMB_CLAIM_CNT_LT_3M,REJECT_CSHL_CLAIM_CNT_LT_3M,APPROVE_CASHLESS_CLAIM_CNT_LT_3M,APPROVE_REIMB_CLAIM_CNT_LT_3M,CLAIM_CNT_LT_6M,CLAIM_AMT_LT_6M,CASHLESS_CLAIM_CNT_LT_6M,REIMB_CLAIM_CNT_LT_6M,REJECT_CLAIM_CNT_LT_6M,REJECT_CLAIM_AMT_LT_6M,APPROVE_CLAIM_CNT_LT_6M,APPROVE_CLAIM_AMT_LT_6M,UNIQUE_PATIENTS_CNT_LT_6M,UNIQUE_HOSPITALS_CNT_LT_6M,UNIQUE_AGENTS_CNT_LT_6M,AVG_CONSULTING_FEE_LT_6M,AVG_MEDICINE_FEE_LT_6M,REJECT_REIMB_CLAIM_CNT_LT_6M,REJECT_CSHL_CLAIM_CNT_LT_6M,APPROVE_CASHLESS_CLAIM_CNT_LT_6M,APPROVE_REIMB_CLAIM_CNT_LT_6M,CLAIM_CNT_YR_1,CLAIM_AMT_YR_1,CASHLESS_CLAIM_CNT_YR_1,REIMB_CLAIM_CNT_YR_1,REJECT_CLAIM_CNT_YR_1,REJECT_CLAIM_AMT_YR_1,APPROVE_CLAIM_CNT_YR_1,APPROVE_CLAIM_AMT_YR_1,UNIQUE_PATIENTS_CNT_YR_1,UNIQUE_HOSPITALS_CNT_YR_1,UNIQUE_AGENTS_CNT_YR_1,AVG_CONSULTING_FEE_YR_1,AVG_MEDICINE_FEE_YR_1,REJECT_REIMB_CLAIM_CNT_YR_1,REJECT_CSHL_CLAIM_CNT_YR_1,APPROVE_CASHLESS_CLAIM_CNT_YR_1,APPROVE_REIMB_CLAIM_CNT_YR_1,CLAIM_CNT_YR_2,CLAIM_AMT_YR_2,CASHLESS_CLAIM_CNT_YR_2,REIMB_CLAIM_CNT_YR_2,REJECT_CLAIM_CNT_YR_2,REJECT_CLAIM_AMT_YR_2,APPROVE_CLAIM_CNT_YR_2,APPROVE_CLAIM_AMT_YR_2,UNIQUE_PATIENTS_CNT_YR_2,UNIQUE_HOSPITALS_CNT_YR_2,UNIQUE_AGENTS_CNT_YR_2,AVG_CONSULTING_FEE_YR_2,AVG_MEDICINE_FEE_YR_2,REJECT_REIMB_CLAIM_CNT_YR_2,REJECT_CSHL_CLAIM_CNT_YR_2,APPROVE_CASHLESS_CLAIM_CNT_YR_2,APPROVE_REIMB_CLAIM_CNT_YR_2,CLAIM_CNT_YR_3,CLAIM_AMT_YR_3,CASHLESS_CLAIM_CNT_YR_3,REIMB_CLAIM_CNT_YR_3,REJECT_CLAIM_CNT_YR_3,REJECT_CLAIM_AMT_YR_3,APPROVE_CLAIM_CNT_YR_3,APPROVE_CLAIM_AMT_YR_3,UNIQUE_PATIENTS_CNT_YR_3,UNIQUE_HOSPITALS_CNT_YR_3,UNIQUE_AGENTS_CNT_YR_3,AVG_CONSULTING_FEE_YR_3,AVG_MEDICINE_FEE_YR_3,REJECT_REIMB_CLAIM_CNT_YR_3,REJECT_CSHL_CLAIM_CNT_YR_3,APPROVE_CASHLESS_CLAIM_CNT_YR_3,APPROVE_REIMB_CLAIM_CNT_YR_3,AVG_CLAIM_AMT_LT_1M,AVG_APPR_CLAIM_AMT_LT_1M,AVG_CLAIM_AMT_LT_3M,AVG_APPR_CLAIM_AMT_LT_3M,AVG_CLAIM_AMT_LT_6M,AVG_APPR_CLAIM_AMT_LT_6M,AVG_CLAIM_AMT_YR_1,AVG_APPR_CLAIM_AMT_YR_1,AVG_CLAIM_AMT_YR_2,AVG_APPR_CLAIM_AMT_YR_2,AVG_CLAIM_AMT_YR_3,AVG_APPR_CLAIM_AMT_YR_3,MEMBER_BANKMATCH_FLG
PRAC-1122,Aaina Aurora,MCI/WES/97265,5448303658,2025-10-19,1965-04-29,Male,55306454344,99859604002,aaina.doc94@clinic.com,H.No. 78 Ben,Sachar,Howrah,West Bengal,774616,Cardiology,Orthopedic Surgery,207R00000X,Maulana Azad Medical College,1991,HOSP-0024,N,2022-11-28,Active,0,5.0,1395699.02,4.0,1.0,3.0,1087450.89,2.0,281176.95,5.0,5.0,5.0,43636.156,67791.066,1.0,2.0,2.0,0.0,13,6391029.92,9,4,3,1087450.89,10,4447869.97,13,11,12,79558.31461538462,115091.1976923077,1.0,2.0,7,3,23,10977714.92,16,7,3,1087450.89,19,8073098.1,23,21,21,87762.50782608696,99726.08217391305,1.0,2.0,13,6,26,12579385.2,19,7,3,1087450.89,22,9408684.48,26,24,24,84000.55807692309,111062.97,1.0,2.0,16,6,20,25358579.92,14,6,2,6355324.149999999,17,10942245.3,20,18,20,258328.0805,258550.12049999996,0.0,2.0,11,6,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,279139.804,140588.475,491617.68615384615,444786.997,477291.95304347825,424899.89999999997,483822.50769230764,427667.4763636364,1267928.996,643661.4882352941,0.0,0.0,0
PRAC-1123,Mamooty Sidhu,MCI/TAM/88295,9806506200,2029-10-01,1996-11-07,Other,9227880248,99239593447,mamooty.doc46@clinic.com,888- Bobal Nagar,Talwar Circle,Madurai,Tamil Nadu,619864,Cardiology,Neurology,207R00000X,Kasturba Medical College,2021,HOSP-0012,Y,2025-03-09,Active,0,4.0,1327440.72,3.0,1.0,0.0,0.0,4.0,1091790.77,4.0,4.0,4.0,63863.235,87689.385,0.0,0.0,3.0,1.0,11,3306571.18,9,2,0,0.0,11,2762818.22,11,11,11,75096.18363636364,77134.90999999999,0.0,0.0,9,2,21,14092451.370000001,15,6,1,729911.65,17,8780184.2,21,18,20,126233.28571428571,125607.12523809524,0.0,1.0,12,5,27,16789842.3,21,6,1,729911.65,23,11180408.450000001,27,20,24,117193.89148148148,120997.70037037038,0.0,1.0,18,5,20,11797812.96,14,6,2,582599.81,16,8096741.24,20,15,19,144665.872,109191.7375,0.0,2.0,11,5,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,331860.18,272947.6925,300597.38,251165.29272727275,671069.1128571429,516481.4235294117,621846.0111111111,486104.7152173914,589890.648,506046.3275,0.0,0.0,0
PRAC-1124,Pranay Din,MCI/KAR/27659,1148517898,2027-01-12,1987-12-06,Other,451478174226,99147092063,pranay.doc69@clinic.com,H.No. 409 Wable Nagar,Tata Marg,Mysore,Karnataka,585049,General Surgery,Dermatology,208600000X,JIPMER,2014,HOSP-0046,Y,2020-03-17,Active,0,1.0,372928.37,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,75056.55,103058.35,0.0,0.0,0.0,0.0,11,11756687.34,9,2,0,0.0,10,10220117.43,11,10,10,206307.89363636365,169746.89181818182,0.0,0.0,8,2,22,16244005.469999999,18,4,0,0.0,21,13735009.67,22,18,18,169330.97772727275,118615.02454545455,0.0,0.0,17,4,29,19741321.64,24,5,1,517545.4,27,16395065.15,29,23,22,152146.84000000003,109899.71931034484,0.0,1.0,22,5,21,13311567.77,17,4,0,0.0,21,11133180.83,21,17,20,138283.71095238096,100997.52047619049,0.0,0.0,17,4,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,372928.37,0.0,1068789.758181818,1022011.743,738363.8849999999,654048.0795238095,680735.2289655172,607224.6351851852,633884.1795238095,530151.4680952381,0.0,0.0,0
PRAC-1125,Kismat Rattan,MCI/DEL/78988,6095215913,2025-10-23,1965-03-07,Male,340796751182,98219262273,kismat.doc63@clinic.com,H.No. 717 Din Circle,0,New Delhi,Delhi,110088,Oncology,Orthopedic Surgery,207R00000X,All India Institute of Medical Sciences,1994,HOSP-0036,Y,2013-02-05,Active,0,6.0,8173429.15,2.0,4.0,0.0,0.0,6.0,7170799.4399999995,6.0,6.0,6.0,306621.34,103767.48666666668,0.0,0.0,2.0,4.0,13,14684654.879999999,7,6,0,0.0,13,13205947.0,13,13,13,267175.18384615384,134355.95923076922,0.0,0.0,7,6,23,25835159.26,15,8,0,0.0,22,19349454.97,23,21,20,236387.25782608695,160023.56565217391,0.0,0.0,15,7,28,28352884.28,20,8,0,0.0,27,21551682.939999998,28,24,25,212299.63999999998,148497.91535714286,0.0,0.0,20,7,14,9610063.11,11,3,2,1895059.73,12,6411446.779999999,14,12,14,172327.66428571427,117276.25071428572,0.0,2.0,9,3,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1362238.1916666667,1195133.24,1129588.8369230768,1015842.0769230769,1123267.7939130436,879520.6804545454,1012603.01,798210.4792592592,686433.0792857142,534287.2316666666,0.0,0.0,0
PRAC-1126,Aaina Badami,MCI/WES/69926,1408532357,2027-04-06,1989-11-26,Other,883514337580,99397549778,aaina.doc25@clinic.com,60 Chhabra Road,Devan Street,Howrah,West Bengal,715139,Dermatology,Pediatrics,207N00000X,Armed Forces Medical College,2013,HOSP-0012,N,2022-10-08,Active,0,6.0,2533345.05,5.0,1.0,1.0,136800.18,5.0,2039262.65,6.0,5.0,6.0,100151.41833333333,70956.645,0.0,1.0,4.0,1.0,16,8159339.58,12,4,1,136800.18,13,6164469.06,16,15,16,94815.259375,81863.600625,0.0,1.0,10,3,32,17533474.39,25,7,3,563466.2,25,12775678.83,32,26,30,96152.4390625,86957.928125,0.0,3.0,19,6,36,19264426.97,27,9,3,563466.2,29,14230177.99,36,28,34,97932.82694444444,79065.00944444444,0.0,3.0,21,8,20,18990060.169999998,17,3,0,0.0,19,10640007.44,20,19,17,236233.08649999998,172329.0945,0.0,0.0,16,3,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,422224.175,407852.52999999997,509958.72375,474189.9276923077,547921.0746875,511027.1532,535122.9713888889,490695.7927586207,949503.0084999999,560000.3915789473,0.0,0.0,0
PRAC-1127,Sana Garg,MCI/WES/34334,9345300432,2025-10-29,1997-03-28,Female,910882715580,97872402653,sana.doc99@clinic.com,36- Khatri Chowk,0,Kolkata,West Bengal,719867,General Surgery,0,208600000X,Armed Forces Medical College,2024,HOSP-0029,N,2026-01-01,Active,0,6.0,5799077.38,5.0,1.0,0.0,0.0,5.0,4896141.97,6.0,6.0,6.0,245104.0116666667,152005.22999999998,0.0,0.0,4.0,1.0,13,12672451.049999999,12,1,1,875861.18,11,9491811.81,13,13,13,167903.11461538463,235748.8792307692,0.0,1.0,10,1,21,16685178.0,18,3,2,1616806.0,18,12266059.7,21,20,21,156712.9714285714,169680.45238095237,0.0,2.0,15,3,26,18881078.23,23,3,2,1616806.0,22,13975195.91,26,22,24,138164.49076923076,161238.235,0.0,2.0,19,3,26,24080907.46,21,5,2,424802.77,22,19202936.89,26,21,24,198595.535,224843.30615384615,0.0,2.0,17,5,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,966512.8966666666,979228.394,974803.9269230769,862891.9827272728,794532.2857142857,681447.761111111,726195.3165384616,635236.1777272727,926188.7484615385,872860.7677272727,0.0,0.0,0
PRAC-1128,Bhamini Vohra,MCI/KAR/63858,135380603,2029-03-27,1982-08-10,Female,336013902343,98548934395,bhamini.doc39@clinic.com,H.No. 92 Chaudhuri Zila,0,Mysore,Karnataka,566800,General Surgery,Neurology,208600000X,Kasturba Medical College,2010,HOSP-0020,Y,2022-09-01,Active,0,7.0,7619124.32,6.0,1.0,1.0,279706.04,6.0,5639926.89,7.0,6.0,6.0,292530.26714285713,220658.27714285714,0.0,1.0,5.0,1.0,16,17590403.37,8,8,1,279706.04,14,9925888.39,16,14,14,222276.06625,228706.17625,0.0,1.0,7,7,27,25707262.07,18,9,1,279706.04,24,16009811.28,27,20,21,200441.91037037037,209367.10333333333,0.0,1.0,16,8,33,31843819.7,23,10,1,279706.04,27,21211854.41,32,24,27,214817.4306060606,190042.7890909091,0.0,1.0,18,9,18,9941304.67,11,7,2,1070973.6800000002,16,7554142.2,18,17,17,115283.29388888889,92505.14111111111,1.0,1.0,10,6,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1088446.3314285714,939987.815,1099400.210625,708992.0278571428,952120.8174074074,667075.47,964964.2333333333,785624.2374074074,552294.7038888889,472133.8875,0.0,0.0,0
PRAC-1129,Advika Ghosh,MCI/WES/25040,517775426,2026-05-06,1980-05-21,Male,465129670848,98008391259,advika.doc33@clinic.com,H.No. 049 Sridhar Street,0,Howrah,West Bengal,749548,General Practice,Pediatrics,208D00000X,Armed Forces Medical College,2009,HOSP-0019,N,2011-07-01,Active,0,4.0,2019102.24,3.0,1.0,1.0,90064.56,3.0,1622617.7799999998,4.0,4.0,4.0,119349.1325,85103.4975,1.0,0.0,3.0,0.0,9,4719057.51,7,2,1,90064.56,7,3221575.29,9,8,9,96466.71111111112,78131.80111111113,1.0,0.0,6,1,19,10053617.49,14,5,2,202212.78999999998,16,7632476.89,19,15,18,91043.79210526316,88001.00894736842,2.0,0.0,13,3,29,13891838.629999999,23,6,3,275062.27,25,10893972.51,28,20,24,89296.66793103449,80501.60137931035,2.0,1.0,21,4,21,11222058.89,15,6,2,980634.44,18,8446247.57,21,17,20,103296.51333333332,125111.98000000001,1.0,1.0,13,5,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,504775.56,540872.5933333333,524339.7233333333,460225.04142857145,529137.762631579,477029.805625,479028.91827586206,435758.9004,534383.7566666667,469235.9761111111,0.0,0.0,0
PRAC-1130,Mahika Bassi,MCI/MAH/68344,7332658792,2026-08-10,1974-02-15,Other,968877930141,98242104858,mahika.doc95@clinic.com,31/96- Dayal Road,0,Pune,Maharashtra,476492,Cardiology,Orthopedic Surgery,207R00000X,Armed Forces Medical College,2001,HOSP-0008,Y,2020-12-16,Inactive,0,3.0,571145.4400000001,3.0,0.0,0.0,0.0,2.0,98075.98000000001,3.0,3.0,3.0,22686.066666666666,57709.57000000001,0.0,0.0,2.0,0.0,15,16954154.88,15,0,0,0.0,13,13309285.15,15,12,14,241595.584,210170.00133333335,0.0,0.0,13,0,28,24674288.72,26,2,1,294579.2,25,19724774.01,28,19,24,193768.73535714284,162919.0035714286,0.0,1.0,23,2,33,28555273.21,30,3,1,294579.2,30,22921409.46,33,23,28,201732.3596969697,156667.96212121213,0.0,1.0,27,3,19,10039201.1,15,4,0,0.0,16,7289125.83,19,15,17,94879.11894736842,88930.15052631579,0.0,0.0,13,3,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,190381.81333333335,49037.990000000005,1130276.9919999999,1023791.1653846154,881224.5971428572,788990.9604000001,865311.3093939394,764046.9820000001,528379.0052631579,455570.364375,0.0,0.0,0
PRAC-1131,Zaina Mand,MCI/MAH/59736,4896224737,2027-06-13,1977-10-03,Female,619889805830,99301145365,zaina.doc84@clinic.com,67- Sibal Chowk,Chandra Road,Mumbai,Maharashtra,470033,Cardiology,Neurology,207R00000X,Kasturba Medical College,2006,HOSP-0029,N,2010-06-26,Active,0,4.0,2252151.2600000002,4.0,0.0,1.0,225621.29,3.0,1619336.29,4.0,4.0,4.0,151390.3375,117284.34249999998,0.0,1.0,3.0,0.0,15,5487888.54,12,3,1,225621.29,13,3931875.39,15,12,15,97076.15133333333,61208.69866666666,0.0,1.0,10,3,26,8303451.930000001,21,5,1,225621.29,21,6350417.9399999995,26,21,25,76760.67961538461,55948.888846153844,0.0,1.0,17,4,30,11841557.27,23,7,2,1077073.42,24,8447447.86,30,23,28,83110.28300000001,63962.24966666666,1.0,1.0,19,5,15,7297264.28,9,6,3,1064885.37,10,5242863.4,14,12,13,110064.70866666666,83493.24466666667,1.0,2.0,7,3,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,563037.8150000001,539778.7633333333,365859.236,302451.9530769231,319363.5357692308,302400.8542857143,394718.5756666667,351976.99416666664,486484.28533333336,524286.34,0.0,0.0,0
PRAC-1132,Misha D’Alia,MCI/MAH/30692,5088155883,2030-07-30,1981-06-20,Other,879604539106,99703618491,misha.doc20@clinic.com,H.No. 89 Saraf Chowk,0,Mumbai,Maharashtra,436147,Neurology,0,2084N0400X,Armed Forces Medical College,2006,HOSP-0042,N,2010-03-05,Active,0,5.0,5352703.98,5.0,0.0,0.0,0.0,4.0,4276663.13,5.0,4.0,5.0,163788.83599999998,356406.99,0.0,0.0,4.0,0.0,9,7587765.34,6,3,0,0.0,8,5956381.81,9,8,9,134056.9088888889,252494.77888888892,0.0,0.0,5,3,23,14260126.879999999,17,6,1,69196.84,20,10731495.39,23,20,21,115907.69913043479,139440.7652173913,0.0,1.0,14,6,30,17881724.6,23,7,1,69196.84,27,14075679.23,30,25,27,123741.98799999998,123067.17666666667,0.0,1.0,20,7,14,8450911.77,11,3,4,3597631.32,9,3997265.5599999996,14,12,12,115694.22285714287,131656.93142857144,1.0,3.0,7,2,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1070540.796,1069165.7825,843085.0377777778,744547.72625,620005.5165217391,536574.7695,596057.4866666667,521321.45296296297,603636.5549999999,444140.6177777777,0.0,0.0,0
PRAC-1133,Farhan Mannan,MCI/TAM/39545,1905138017,2029-05-18,1973-09-11,Other,130795420384,99444666944,farhan.doc98@clinic.com,H.No. 07 Gera Zila,0,Madurai,Tamil Nadu,626911,Oncology,Pediatrics,207R00000X,Armed Forces Medical College,2002,HOSP-0034,N,2016-04-17,Active,0,3.0,443906.91000000003,3.0,0.0,0.0,0.0,2.0,82382.57,3.0,3.0,3.0,21099.460000000003,51181.426666666666,0.0,0.0,2.0,0.0,11,6578515.9799999995,9,2,0,0.0,9,5707351.64,11,10,10,101022.67818181818,113497.61181818182,0.0,0.0,7,2,21,14658317.51,18,3,1,599509.0,18,12293707.75,21,18,19,114637.56476190475,126632.20142857142,0.0,1.0,15,3,25,15566582.6,22,3,1,599509.0,22,13110161.1,25,22,22,116120.67480000001,113041.95120000001,0.0,1.0,19,3,18,13615522.59,13,5,2,1381287.25,15,9950383.76,18,15,17,159113.3538888889,174371.67,1.0,1.0,12,3,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,147968.97,41191.285,598046.9072727272,634150.1822222222,698015.1195238095,682983.7638888889,622663.304,595916.4136363636,756417.9216666666,663358.9173333333,0.0,0.0,0
PRAC-1134,Pihu Mand,MCI/KAR/13896,2985811042,2028-06-11,1971-04-20,Male,453367129156,98449940745,pihu.doc56@clinic.com,H.No. 122 Basak Circle,Varkey Path,Bangalore,Karnataka,566559,General Surgery,General Practice,208600000X,Maulana Azad Medical College,1999,HOSP-0002,N,2007-11-11,Active,0,3.0,4950322.71,3.0,0.0,0.0,0.0,3.0,4836776.640000001,3.0,3.0,3.0,394134.76999999996,549323.6633333332,0.0,0.0,3.0,0.0,16,36128307.25,10,6,1,1139749.99,13,29917823.53,16,9,14,372205.805625,428570.8925,1.0,0.0,9,4,37,89357400.0,27,10,1,1139749.99,33,78456976.36,37,21,33,448651.5408108108,517133.6851351352,1.0,0.0,25,8,50,131978873.5,36,14,3,1758008.68,44,112511068.0,50,27,42,546888.291,520514.0328,1.0,2.0,32,12,29,66139529.84,21,8,0,0.0,27,57903904.0,29,16,26,495683.7124137931,473180.93689655175,0.0,0.0,21,6,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1650107.57,1612258.8800000001,2258019.203125,2301371.040769231,2415064.864864865,2377484.1321212123,2639577.47,2557069.727272727,2280673.4427586207,2144589.037037037,0.0,0.0,0
PRAC-1135,Hunar Chawla,MCI/MAH/20306,8121346547,2030-03-07,1964-11-16,Female,134844621822,98014805990,hunar.doc43@clinic.com,07/862- Ratta Marg,Seth,Mumbai,Maharashtra,476076,Cardiology,Pediatrics,207R00000X,Christian Medical College,1992,HOSP-0028,N,2018-08-19,Active,0,2.0,336792.01,1.0,1.0,0.0,0.0,2.0,286665.79000000004,2.0,2.0,2.0,37607.315,47866.030000000006,0.0,0.0,1.0,1.0,8,1797383.35,7,1,0,0.0,5,1023842.94,8,8,8,44944.18,59120.3575,0.0,0.0,4,1,23,12933987.4,17,6,1,261252.17,19,10298814.43,23,18,22,92346.44913043479,120073.35869565218,1.0,0.0,14,5,28,15764638.52,18,10,3,1577579.23,21,11361069.24,28,21,26,83496.71428571429,124071.20714285715,3.0,0.0,15,6,25,21517156.330000002,18,7,1,140109.36,24,17491571.6,25,18,23,214886.06879999998,130369.40759999999,0.0,1.0,17,7,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,168396.005,143332.89500000002,224672.91875,204768.588,562347.2782608696,542042.8647368421,563022.8042857143,541003.2971428571,860686.2532,728815.4833333334,0.0,0.0,0
PRAC-1136,Aarav Dugal,MCI/WES/53521,8228164770,2027-12-14,1996-01-08,Other,121913446082,97789002805,aarav.doc76@clinic.com,651- Raju Ganj,Bhalla Path,Howrah,West Bengal,799003,Dermatology,Oncology,207N00000X,Christian Medical College,2025,HOSP-0046,Y,2027-01-01,Active,0,3.0,841286.39,2.0,1.0,0.0,0.0,3.0,690486.98,3.0,3.0,3.0,69100.46,39557.37666666666,0.0,0.0,2.0,1.0,12,10125573.36,9,3,0,0.0,10,7019484.42,12,10,12,221439.12,173605.11916666667,0.0,0.0,7,3,24,18317765.21,18,6,1,144591.93,21,13684022.92,24,20,23,176334.59208333332,150397.20583333334,0.0,1.0,15,6,35,21306354.490000002,27,8,1,144591.93,32,16105648.75,35,26,32,137369.8597142857,112278.70142857142,0.0,1.0,24,8,12,8009697.14,8,4,1,85954.7,9,6559947.43,12,10,11,102615.74916666666,129919.69583333335,1.0,0.0,6,3,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280428.7966666667,230162.32666666666,843797.7799999999,701948.442,763240.2170833334,651620.1390476191,608752.9854285715,503301.5234375,667474.7616666666,728883.0477777778,0.0,0.0,0
PRAC-1137,Diya Ben,MCI/KAR/64724,7247157359,2026-01-28,1965-08-02,Other,832714605067,97580605197,diya.doc5@clinic.com,607- Bajaj Ganj,0,Mysore,Karnataka,582461,Neurology,Cardiology,2084N0400X,Christian Medical College,1993,HOSP-0043,Y,2001-01-20,Active,0,4.0,1979602.41,3.0,1.0,0.0,0.0,4.0,1691477.64,4.0,4.0,4.0,162807.7475,71512.85250000001,0.0,0.0,3.0,1.0,10,5652469.96,7,3,0,0.0,9,4194399.9,10,10,10,145404.859,127283.821,0.0,0.0,7,2,19,14429836.81,13,6,2,1239130.22,16,10195670.49,19,15,18,147322.81315789474,171767.21789473682,1.0,1.0,12,4,24,16664988.26,18,6,2,1239130.22,20,11267292.75,24,18,23,137424.29125,158406.10083333333,1.0,1.0,16,4,19,10132043.16,17,2,1,1657003.89,16,6147367.6,19,16,19,105587.01631578947,79120.30842105263,0.0,1.0,14,2,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,494900.6025,422869.41,565246.996,466044.43333333335,759465.095263158,637229.405625,694374.5108333334,563364.6375,533265.4294736842,384210.475,0.0,0.0,0
PRAC-1138,Seher Vig,MCI/MAH/42407,6644533533,2030-07-27,1972-11-28,Female,862128548954,98484309645,seher.doc85@clinic.com,491 Baral Path,0,Pune,Maharashtra,446991,Oncology,Pediatrics,207R00000X,Maulana Azad Medical College,2000,HOSP-0034,Y,2024-06-02,Active,0,3.0,627792.13,3.0,0.0,0.0,0.0,2.0,1028835.2999999999,3.0,3.0,3.0,38552.409999999996,26062.600000000002,0.0,0.0,2.0,0.0,11,3579907.5,7,4,0,0.0,9,3214463.19,11,9,11,66661.04272727272,72599.46,0.0,0.0,6,3,28,17873115.32,23,5,2,1466917.96,24,14075737.21,28,19,26,127243.51714285715,133142.11214285714,0.0,2.0,20,4,36,25099762.51,29,7,3,2895786.42,29,17964833.509999998,36,22,33,134919.08194444445,160282.68722222222,0.0,3.0,23,6,14,9646962.18,9,5,0,0.0,13,4670084.11,14,13,13,103032.14142857143,195775.85714285713,0.0,0.0,9,4,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,209264.04333333333,514417.64999999997,325446.13636363635,357162.57666666666,638325.5471428571,586489.0504166667,697215.6252777778,619477.0175862068,689068.7271428572,359237.2392307693,0.0,0.0,0
PRAC-1139,Urvi Solanki,MCI/DEL/65384,4444563345,2030-03-02,1996-07-07,Female,750504522722,99093855054,urvi.doc36@clinic.com,02 Badal Marg,0,New Delhi,Delhi,110071,Neurology,General Practice,2084N0400X,Armed Forces Medical College,2025,HOSP-0049,N,2027-01-01,Active,0,5.0,4484288.97,3.0,2.0,1.0,1053969.49,4.0,2618846.8400000003,5.0,5.0,5.0,130985.236,219002.712,1.0,0.0,3.0,1.0,15,10563313.6,12,3,3,1483694.0499999998,12,7551488.0600000005,15,14,13,105865.56266666666,165863.85733333332,1.0,2.0,10,2,25,17344873.56,19,6,3,1483694.0499999998,20,12325906.29,25,20,22,122341.2984,154819.25,1.0,2.0,15,5,31,20288315.1,25,6,4,1557484.0899999999,25,14767499.75,31,22,27,125573.89838709678,146006.06483870966,1.0,3.0,20,5,14,7798030.63,11,3,0,0.0,14,6769482.9,14,12,14,140490.98571428572,70462.62857142858,0.0,0.0,11,3,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,896857.794,654711.7100000001,704220.9066666666,629290.6716666667,693794.9423999999,616295.3145,654461.7774193549,590699.99,557002.1878571429,483534.4928571429,0.0,0.0,0
